甘肃电投,000791,4.1,1.8,4.1,5.4,5.8,5.6
*ST盐湖,000792,4.9,2.6,3.8,7.2,6.6,6.5
华闻集团,000793,4.1,1.8,4.0,5.2,5.8,5.4
英洛华,000795,5.0,5.2,3.2,5.5,5.3,5.8
凯撒旅业,000796,6.8,9.0,6.1,5.2,5.7,6.2
中国武夷,000797,5.4,5.3,5.2,5.9,5.4,5.5
中水渔业,000798,4.0,3.1,2.3,6.4,5.1,4.5
酒鬼酒,000799,6.2,7.8,3.1,6.2,7.2,6.4
一汽轿车,000800,4.3,2.7,3.8,4.1,5.3,6.5
四川九洲,000801,5.4,9.0,3.6,1.1,5.3,5.2
北京文化,000802,3.9,1.8,4.2,1.7,5.8,6.7
金宇车城,000803,3.8,1.4,4.4,4.6,5.8,4.8
ST银河,000806,5.2,3.9,5.7,6.8,6.8,4.8
云铝股份,000807,5.7,5.8,2.4,8.4,5.3,6.6
铁岭新城,000809,3.6,1.8,3.3,5.2,5.4,4.4
创维数字,000810,4.7,1.4,3.9,5.9,6.9,7.7
冰轮环境,000811,5.5,5.8,3.4,4.5,6.5,7.2
陕西金叶,000812,4.7,3.8,3.4,4.4,6.0,6.4
德展健康,000813,5.7,7.0,6.6,4.0,4.6,4.8
美利云,000815,5.7,5.8,5.6,5.9,5.2,5.6
ST慧业,000816,5.7,7.8,3.3,4.8,6.5,5.3
航锦科技,000818,4.6,3.8,1.9,6.2,6.2,6.2
岳阳兴长,000819,3.8,1.4,2.8,4.4,6.2,6.1
*ST节能,000820,3.7,1.8,3.1,4.9,5.5,4.9
京山轻机,000821,4.4,3.4,2.4,5.2,6.4,6.1
山东海化,000822,6.0,7.2,4.7,4.6,6.2,6.3
超声电子,000823,4.9,3.8,1.8,6.6,6.5,6.9
太钢不锈,000825,4.3,4.7,4.1,2.2,4.8,4.9
启迪环境,000826,4.6,4.4,2.9,5.5,5.5,5.3
东莞控股,000828,5.4,6.5,5.8,3.3,5.9,4.8
天音控股,000829,4.2,1.4,2.1,7.7,6.0,6.3
鲁西化工,000830,4.8,4.1,2.3,5.9,6.6,6.4
五矿稀土,000831,4.3,4.3,1.7,5.8,5.3,5.2
粤桂股份,000833,4.0,2.6,3.1,5.6,5.5,4.7
长城动漫,000835,4.4,3.8,3.7,5.8,5.8,4.1
富通鑫茂,000836,3.3,1.9,2.2,4.3,4.3,4.8
*ST秦机,000837,3.8,1.4,3.6,5.2,6.5,5.1
财信发展,000838,4.4,2.0,5.3,5.1,5.4,5.9
中信国安,000839,3.6,2.5,1.4,5.2,5.3,5.0
承德露露,000848,6.3,6.7,5.4,5.9,7.2,6.3
华茂股份,000850,4.3,1.8,4.2,6.1,6.1,5.4
高鸿股份,000851,5.2,7.0,2.2,6.6,4.3,5.0
石化机械,000852,4.0,1.8,3.8,4.6,6.4,5.5
冀东装备,000856,4.2,3.4,2.0,4.4,6.4,6.1
五粮液,000858,6.0,7.1,3.7,5.0,7.2,6.8
国风塑业,000859,6.3,7.8,5.2,6.8,7.3,4.6
顺鑫农业,000860,5.7,5.8,4.1,5.0,7.2,6.7
海印股份,000861,6.2,7.8,6.1,4.0,6.0,5.6
银星能源,000862,4.4,3.8,2.8,5.5,5.8,5.3
三湘印象,000863,5.9,6.0,6.8,5.0,4.4,6.2
*ST安凯,000868,4.8,3.8,3.4,4.5,5.3,6.9
张裕A,000869,6.8,8.9,5.8,5.9,7.2,5.5
吉电股份,000875,6.3,7.8,4.0,6.8,5.8,6.4
新希望,000876,5.9,5.1,4.0,6.6,7.3,7.4
天山股份,000877,4.4,2.5,2.2,4.7,7.4,6.9
云南铜业,000878,4.2,2.0,2.4,6.0,5.3,6.7
潍柴重机,000880,7.0,9.0,5.2,6.7,6.5,6.5
中广核技,000881,4.3,4.3,2.3,5.1,5.6,4.8
华联股份,000882,4.1,1.8,3.9,5.2,6.0,5.5
湖北能源,000883,5.8,6.0,6.0,5.5,5.8,5.6
城发环境,000885,5.0,3.4,3.7,5.6,5.9,7.4
海南高速,000886,4.0,4.6,2.6,3.0,5.4,4.4
中鼎股份,000887,3.9,1.8,2.0,5.5,6.1,6.0
峨眉山A,000888,4.2,1.8,4.1,5.5,5.7,5.9
中嘉博创,000889,3.5,2.6,1.6,4.1,5.3,5.1
法尔胜,000890,3.8,1.8,3.8,4.4,5.3,5.2
欢瑞世纪,000892,4.5,3.8,4.3,5.4,5.8,4.6
东凌国际,000893,5.6,4.8,2.5,9.5,6.6,6.2
双汇发展,000895,7.3,9.0,6.7,6.2,7.0,6.5
*ST津滨,000897,5.1,4.8,3.0,6.6,5.4,6.2
鞍钢股份,000898,4.9,3.8,5.6,5.7,4.8,5.4
赣能股份,000899,4.7,2.1,6.1,5.6,5.8,5.9
现代投资,000900,4.6,3.8,3.3,5.5,5.9,5.7
航天科技,000901,4.3,4.2,3.6,2.9,6.2,5.2
新洋丰,000902,6.5,7.8,6.0,5.5,6.6,5.8
云内动力,000903,4.0,2.6,1.6,5.4,6.1,5.9
厦门港务,000905,4.6,4.5,2.6,5.7,4.5,5.6
浙商中拓,000906,5.1,4.1,4.5,5.5,5.7,6.5
景峰医药,000908,3.8,2.6,2.6,5.3,5.6,4.6
数源科技,000909,4.9,5.3,3.6,5.8,5.4,4.7
大亚圣象,000910,6.3,7.8,6.1,3.3,5.5,6.6
*ST南糖,000911,4.5,2.6,2.7,6.2,7.3,5.9
泸天化,000912,5.2,5.2,4.5,5.2,6.6,5.2
钱江摩托,000913,4.3,1.4,4.7,5.8,6.4,5.8
山大华特,000915,6.1,7.3,4.1,7.6,4.6,6.1
电广传媒,000917,5.3,6.4,4.8,3.7,5.3,5.3
嘉凯城,000918,4.1,1.8,5.1,3.3,5.4,6.1
金陵药业,000919,5.3,6.0,5.4,3.7,5.6,5.4
南方汇通,000920,5.5,5.7,3.7,5.5,5.5,6.5
海信家电,000921,5.6,5.3,4.4,5.1,6.2,6.8
佳电股份,000922,4.8,3.8,4.5,4.7,6.8,5.7
河钢资源,000923,3.9,1.6,3.9,5.8,5.5,5.0
众合科技,000925,5.8,6.4,4.9,5.3,6.4,5.9
福星股份,000926,5.2,5.2,5.1,5.0,5.4,5.2
*ST夏利,000927,4.2,3.4,3.7,6.2,5.3,4.0
中钢国际,000928,6.4,6.9,7.0,5.0,7.1,5.7
兰州黄河,000929,3.9,1.8,3.1,5.9,7.2,4.5
中粮科技,000930,7.3,8.9,4.9,9.1,7.3,6.4
中关村,000931,5.3,6.3,3.7,4.8,5.6,5.7
华菱钢铁,000932,5.0,4.6,3.6,4.6,4.8,7.0
神火股份,000933,5.2,4.6,3.3,7.0,5.3,6.3
四川双马,000935,5.2,5.0,4.4,5.0,7.4,5.5
华西股份,000936,4.2,2.6,2.1,5.8,7.3,5.7
冀中能源,000937,4.9,4.5,4.2,5.0,5.4,5.5
紫光股份,000938,6.3,7.0,5.2,5.5,6.2,7.0
南天信息,000948,5.6,7.2,4.4,3.7,6.2,5.7
新乡化纤,000949,5.5,6.0,2.8,6.7,7.3,5.7
重药控股,000950,5.3,3.8,5.6,5.6,6.4,6.1
中国重汽,000951,5.5,3.4,6.4,5.9,5.3,7.0
广济药业,000952,5.9,8.6,2.0,5.8,5.6,5.9
*ST河化,000953,4.5,3.3,2.9,6.1,6.6,5.5
欣龙控股,000955,5.9,7.8,1.6,8.3,6.1,5.5
中通客车,000957,5.6,6.6,3.0,5.5,5.3,6.6
东方能源,000958,5.8,6.9,4.8,5.7,5.3,5.7
首钢股份,000959,5.2,4.6,6.3,5.5,4.8,5.2
锡业股份,000960,4.9,4.6,3.8,4.8,5.3,5.9
中南建设,000961,4.7,1.5,4.9,5.6,5.4,7.5
东方钽业,000962,3.6,1.6,3.4,4.5,5.3,4.8
华东医药,000963,5.0,3.8,4.3,5.6,5.6,6.4
天保基建,000965,6.7,8.8,6.1,7.5,5.4,4.5
