000666,经纬纺机,5.5
000667,美好置业,6.8
000668,荣丰控股,5.8
000669,金鸿控股,5.7
000670,*ST盈方,6.0
000671,阳光城,7.9
000672,上峰水泥,7.9
000673,当代东方,5.9
000676,智度股份,6.4
000677,恒天海龙,5.5
000678,襄阳轴承,5.3
000679,大连友谊,5.4
000680,山推股份,6.9
000681,视觉中国,7.9
000682,东方电子,7.0
000683,远兴能源,6.8
000685,中山公用,7.5
000686,东北证券,7.2
000687,华讯方舟,6.3
000688,国城矿业,6.2
000690,宝新能源,7.7
000691,亚太实业,7.1
000692,惠天热电,6.0
000695,滨海能源,4.8
000697,炼石航空,5.9
000698,沈阳化工,5.4
000700,模塑科技,6.4
000701,厦门信达,5.8
000702,正虹科技,5.2
000703,恒逸石化,7.6
000705,浙江震元,6.0
000707,ST双环,5.2
000708,中信特钢,7.3
000709,河钢股份,7.0
000710,贝瑞基因,6.4
000711,京蓝科技,6.5
000712,锦龙股份,6.0
000713,丰乐种业,6.2
000715,中兴商业,6.0
000716,黑芝麻,5.3
000717,韶钢松山,6.9
000718,苏宁环球,7.6
000719,中原传媒,7.5
000720,新能泰山,6.7
000721,西安饮食,6.1
000722,湖南发展,7.2
000723,美锦能源,6.6
000725,京东方A,7.1
000726,鲁泰A,7.5
000727,*ST东科,6.3
000728,国元证券,7.3
000729,燕京啤酒,6.7
000731,四川美丰,7.7
000732,泰禾集团,6.6
000733,振华科技,7.9
000735,罗牛山,7.0
000736,中交地产,6.5
000737,ST南风,6.2
000738,航发控制,8.2
000739,普洛药业,5.6
000750,国海证券,7.4
000751,锌业股份,6.1
000752,*ST西发,6.8
000753,漳州发展,6.5
000755,山西路桥,4.8
000756,新华制药,5.8
000757,浩物股份,5.9
000758,中色股份,7.1
000759,中百集团,6.1
000760,*ST斯太,5.9
000761,本钢板材,6.0
000762,西藏矿业,7.1
000766,通化金马,6.3
000767,漳泽电力,6.5
000768,中航飞机,7.4
000776,广发证券,7.3
000777,中核科技,6.6
000778,新兴铸管,7.2
000779,甘咨询,6.2
000780,平庄能源,6.7
000782,美达股份,5.2
000783,长江证券,7.3
000785,居然之家,6.1
000786,北新建材,6.6
000788,北大医药,5.3
000789,万年青,7.9
000790,华神科技,6.3
000791,甘肃电投,6.6
000792,*ST盐湖,6.5
000793,华闻集团,6.7
000795,英洛华,6.5
000796,凯撒旅业,6.8
000797,中国武夷,6.9
000798,中水渔业,5.8
000799,酒鬼酒,7.7
000800,一汽轿车,7.5
000801,四川九洲,6.9
000802,北京文化,6.7
000803,金宇车城,6.0
000806,ST银河,5.7
000807,云铝股份,8.0
000809,铁岭新城,6.8
000810,创维数字,7.1
000811,冰轮环境,6.7
000812,陕西金叶,7.0
000813,德展健康,6.2
000815,美利云,6.4
000816,ST慧业,6.5
000818,航锦科技,7.6
000819,岳阳兴长,6.2
000820,*ST节能,6.3
000821,京山轻机,6.5
000822,山东海化,5.8
000823,超声电子,7.6
000825,太钢不锈,7.1
000826,启迪环境,6.9
000828,东莞控股,7.6
000829,天音控股,7.0
000830,鲁西化工,7.0
000831,五矿稀土,6.8
000833,粤桂股份,5.9
000835,长城动漫,5.7
000836,富通鑫茂,5.5
000837,秦川机床,6.7
000838,财信发展,6.0
000839,中信国安,6.7
000848,承德露露,6.9
000850,华茂股份,5.8
000851,高鸿股份,6.6
000852,石化机械,5.9
000856,冀东装备,5.1
000858,五粮液,7.5
000859,国风塑业,7.6
000860,顺鑫农业,6.7
000861,海印股份,7.6
000862,银星能源,6.0
000863,三湘印象,6.0
000868,*ST安凯,5.2
000869,张裕A,7.3
000875,吉电股份,7.2
000876,新希望,7.2
000877,天山股份,8.1
000878,云南铜业,7.4
000880,潍柴重机,6.5
000881,中广核技,5.6
000882,华联股份,5.2
000883,湖北能源,7.3
000885,城发环境,7.0
000886,海南高速,6.4
000887,中鼎股份,7.4
000888,峨眉山A,7.0
000889,中嘉博创,6.4
000890,法尔胜,6.1
000892,欢瑞世纪,6.5
000893,东凌国际,4.6
000895,双汇发展,7.2
000897,*ST津滨,6.7
000898,鞍钢股份,6.9
000899,赣能股份,6.6
000900,现代投资,7.6
000901,航天科技,7.3
000902,新洋丰,7.6
000903,云内动力,6.1
000905,厦门港务,6.7
000906,浙商中拓,7.6
000908,景峰医药,5.6
000909,数源科技,6.7
000910,大亚圣象,6.9
000911,*ST南糖,5.5
000912,泸天化,6.8
000913,钱江摩托,6.1
000915,山大华特,7.1
000917,电广传媒,7.0
000918,嘉凯城,6.4
000919,金陵药业,5.8
000920,南方汇通,6.2
000921,海信家电,7.4
000922,佳电股份,6.7
000923,河钢资源,6.2
000925,众合科技,6.1
000926,福星股份,7.5
000927,*ST夏利,5.8
000928,中钢国际,6.7
000929,兰州黄河,6.3
000930,中粮科技,6.8
000931,中关村,6.5
000932,华菱钢铁,7.2
000933,神火股份,7.1
000935,四川双马,8.0
000936,华西股份,7.9
000937,冀中能源,7.2
000938,紫光股份,7.3
000948,南天信息,5.7
000949,新乡化纤,5.8
000950,重药控股,6.4
000951,中国重汽,7.6
000952,广济药业,5.1
000953,*ST河化,5.5
000955,欣龙控股,6.4
000957,中通客车,6.3
000958,东方能源,7.1
000959,首钢股份,7.0
000960,锡业股份,7.5
000961,中南建设,7.4
000962,东方钽业,6.7
000963,华东医药,8.1
000965,天保基建,7.7
000966,长源电力,7.2
000967,盈峰环境,7.5
000968,蓝焰控股,7.0
000969,安泰科技,7.2
000970,中科三环,7.2
000971,*ST高升,7.0
000972,ST中基,4.1
000973,佛塑科技,6.9
000975,银泰黄金,7.7
000976,华铁股份,7.5
000977,浪潮信息,7.7
000978,桂林旅游,6.6
000980,众泰汽车,6.0
000981,ST银亿,6.1
000982,*ST中绒,6.1
000983,西山煤电,7.2
000985,大庆华科,5.9
000987,越秀金控,7.3
000988,华工科技,7.4
000989,九芝堂,7.1
000990,诚志股份,7.1
000993,闽东电力,6.5
000996,中国中期,6.8
000997,新大陆,7.2
000998,隆平高科,7.4
000999,华润三九,6.8
001696,宗申动力,8.1
001872,招商港口,7.2
001896,豫能控股,6.8
001914,招商积余,6.4
001965,招商公路,7.2
001979,招商蛇口,7.9
002001,新和成,7.4
002002,鸿达兴业,7.4
002003,伟星股份,6.9
002004,华邦健康,7.2
002005,*ST德豪,5.8
002006,精功科技,6.6
002007,华兰生物,6.9
002008,大族激光,7.3
002009,天奇股份,6.4
002010,传化智联,7.4
002011,盾安环境,6.6
002012,凯恩股份,6.5
002013,中航机电,7.0
002014,永新股份,6.2
002015,协鑫能科,5.5
002016,世荣兆业,7.2
002017,东信和平,6.4
002019,亿帆医药,7.8
002020,京新药业,6.5
002021,*ST中捷,6.1
002022,科华生物,5.8
002023,海特高新,7.5
