000030,富奥股份,68.52,-3.90000000000001,80.2096985583224,47.8420928957468,0,61.58,4.08197383276523,1.6,1,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000031,大悦城,68.87,-4.72,81.389252948886,48.1117642322248,9,60.93,4.89491169554458,-1.28,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000032,深桑达A,67.14,-4.56,72.9750982961992,48.7735704430477,2,66.1,8.48969695116779,0.960000000000001,1,近日消息面一般，主力资金有介入迹象，短期呈现上升趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000034,神州数码,66.94,-6.41,72.0314547837484,49.0145346625067,7,45.65,2.43562644850795,-2.56,1,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000035,中国天楹,66.17,-2.3,67.7850589777195,49.5367179722797,2,61.46,5.65244059944044,-4.48,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000036,华联控股,69.5,-2.92,84.0366972477064,48.1509884117246,0,58.89,5.01609383152502,-1.6,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000037,深南电A,60.27,-3.61,29.9606815203145,50.1414888985633,1,64.17,5.60870158114756,2.88,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000038,深大通,62.02,-4.59,40.8125819134993,49.4319756165143,1,70.89,9.63745738846769,0.960000000000001,1,近日消息面一般，主力资金有介入迹象，短期呈现上升趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000039,中集集团,64.56,-4.55,57.6671035386632,49.8601398601399,4,66.28,5.0346158887905,0.959999999999994,1,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000040,东旭蓝天,60.67,-2.35,32.5032765399738,50.1964433416046,0,55.53,4.99047449581034,-6.08,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿减弱。,2020/4/10 16:30:00
000042,中洲控股,59.31,-4.31,24.4560943643512,50.1028433151845,1,64.48,5.76753020269529,0,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000045,深纺织A,62.6,4.31,44.1415465268676,49.9689247980112,3,60.63,5.18384396506989,0.959999999999994,1,近日消息面一般，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000046,泛海控股,61.91,-4.12,40.2883355176933,49.4356869694991,10,64.74,4.94394835737389,3.52,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000048,康达尔,73.93,0.120000000000005,95.5176933158585,45.3097903200378,7,61.8,5.39143529471597,11.2,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿增强。,2020/4/10 16:30:00
000049,德赛电池,65.54,-6.05999999999999,63.9842726081258,49.8027613412229,0,58.54,4.85129495474937,-1.92,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000050,深天马A,67.19,-3.90000000000001,73.3420707732634,48.7582400735858,9,56.87,4.86336022201382,-6.40000000000001,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。,2020/4/10 16:30:00
000055,方大集团,64.52,-4.09,57.3525557011796,49.9104988715075,1,67.79,4.98906280000693,0.32,1,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000056,皇庭国际,60.61,-0.170000000000002,32.0314547837484,50.1823106573601,6,65.57,6.08254640636598,-7.04,1,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿减弱。,2020/4/10 16:30:00
000058,深赛格,66.53,-5.84,70.170380078637,49.402973576766,1,88.12,12.9016942393246,12.48,1,近日消息面一般，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地很差，市场关注意愿增强。,2020/4/10 16:30:00
000059,华锦股份,59.83,-2.19,27.2083879423329,50.0397050482133,23,42.57,1.03253186886523,1.92,1,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000060,中金岭南,66.61,-2.42,70.4849279161206,49.3049688963981,5,59.99,4.8092021748208,-0.319999999999993,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000061,农产品,66.36,-3.51000000000001,68.9908256880734,49.3778801843318,23,60.75,5.58487965157343,2.24,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000062,深圳华强,69.16,-3.66,82.4639580602883,48.3115378248634,2,57.37,4.80888993735125,-2.56,1,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000063,中兴通讯,65.91,-5.62,66.264744429882,49.7069346121641,71,43.11,0.961451383445335,-2.88,1,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000065,北方国际,67.23,-3.67999999999999,73.9449541284404,48.7011002444988,1,67.69,5.05354193629784,1.28,1,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000066,中国长城,65.98,-6.02,66.7103538663172,49.5115249580217,2,51.63,4.99925415041269,-2.88,1,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000068,华控赛格,58.24,0.420000000000002,19.1349934469201,50.4484953703704,0,74.12,8.61732345435076,0.959999999999994,1,近日消息面无变化，主力资金有介入迹象，短期呈现上升趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000069,华侨城A,67.66,-3.18000000000001,76.173001310616,48.3278234796648,19,73.35,5.07588220817572,1.28,1,近日消息面活跃，主力资金有介入迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000070,特发信息,63.61,-1.95999999999999,50.956749672346,50.0289567303715,2,51.38,5.18185460708752,0,1,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000078,海王生物,65.65,-6.25999999999999,64.6395806028834,49.7079572176288,0,54.78,5.22404455879043,13.12,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿增强。,2020/4/10 16:30:00
000088,盐田港,63.57,3.64,50.6159895150721,49.9584993359894,31,75.95,6.06933957310791,0.640000000000001,1,近日消息面活跃，主力资金有大幅介入迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000089,深圳机场,68.86,-2.09999999999999,81.3368283093054,48.1117642322248,8,61.44,5.03428182080446,4.16,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000090,天健集团,63.67,-3.28,51.3237221494102,50.0658870037885,7,63.69,6.04827491864718,-3.84,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000096,广聚能源,62.28,-6.22,42.175622542595,49.7694602657988,0,64,5.07949346096574,-5.12,1,近日消息面无变化，主力资金无明显迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿减弱。,2020/4/10 16:30:00
000099,中信海直,69.77,-2.90000000000001,84.8754914809961,48.0233877301684,0,57.45,5.28388145892359,-3.2,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000100,TCL科技,61.89,-4.26000000000001,40.2096985583224,49.491936235667,12,41.71,4.09014329425421,-5.23999999999999,1,近日消息面活跃，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿减弱。,2020/4/10 16:30:00
000150,宜华健康,61.94,-2.84,40.3931847968545,49.4786818097189,0,50.44,5.81401930801731,11.84,1,近日消息面无变化，主力资金有流出迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿增强。,2020/4/10 16:30:00
000151,中成股份,57.6,-3.18,16.4613368283093,50.7127642143208,9,62.78,5.11333206831434,1.28,1,近日消息面活跃，主力资金无明显迹象，短期呈现震荡趋势。公司质地很差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000153,丰原药业,65.24,1.70999999999999,62.175622542595,49.8097412480974,1,74.81,6.76402857312799,8.96,1,近日消息面一般，主力资金有介入迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿增强。,2020/4/10 16:30:00
000155,川能动力,67.02,-2.43000000000001,72.4508519003932,48.9175179143162,1,56.71,4.4355410575071,0,1,近日消息面一般，主力资金有流出迹象，短期呈现震荡趋势。公司质地一般，市场关注意愿无明显变化。,2020/4/10 16:30:00
000156,华数传媒,63.63,-7.82999999999999,51.0615989515072,50.0289711116629,15,59.22,5.15615516203864,0.640000000000001,1,近日消息面活跃，主力资金有流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
000157,中联重科,72.01,-6.28,91.7693315858454,46.1945507768521,12,82.09,9.17523688975619,-1.59999999999999,1,近日消息面活跃，主力资金有大幅介入迹象，短期呈现上升趋势。公司质地良好，市场关注意愿无明显变化。,2020/4/10 16:30:00
000158,常山北明,59.21,-8.15,23.8007863695937,50.2007055102786,3,43.55,3.00114710062151,-4.8,1,近日消息面一般，主力资金有明显流出迹象，短期呈现震荡趋势。公司质地较差，市场关注意愿无明显变化。,2020/4/10 16:30:00
