新媒股份,300770,5.7,3.8,4.9,9.9,2.9,7.2
国农科技,000004,4.8,3.8,3.4,5.6,5.3,6.5
世纪星源,000005,4.0,3.8,3.7,1.1,6.5,5.2
深振业A,000006,6.0,7.2,3.6,6.4,6.5,6.1
全新好,000007,4.8,4.3,4.8,5.6,5.7,4.5
神州高铁,000008,5.0,4.8,3.6,5.5,5.5,5.7
中国宝安,000009,4.9,5.0,1.9,5.8,7.0,5.7
*ST美丽,000010,5.7,7.6,4.1,5.7,5.8,4.6
新媒股份,300770,5.7,3.8,4.9,9.9,2.9,7.2
新媒股份,300770,5.7,3.8,4.9,9.9,2.9,7.2
新媒股份,300770,5.7,3.8,4.9,9.9,2.9,7.2
新媒股份,300770,5.7,3.8,4.9,9.9,2.9,7.2
